tournament,stage,matchday,player,player_id,team,team_id,kills,kill_share,raw_kill_share,team_average_placement,raw_team_average_placement,games,team_games,team_total_kills,lobby_kills,individual_lobby_placement,team_lobby_placements,team_lobby_kills,matchday_placement,player_matchday_rank,lobby_1_kills,lobby_2_kills,lobby_3_kills,individual_lobby_1_placement,individual_lobby_2_placement,individual_lobby_3_placement,team_lobby_1_placement,team_lobby_2_placement,team_lobby_3_placement,team_lobby_1_kills,team_lobby_2_kills,team_lobby_3_kills,ign,player_class,total_placement_points,total_kill_points,team_bonus_points,team_total_points,average_kills_per_game,raw_average_kills_per_game,total_damage,average_damage_per_game,average_accuracy
MAJOR GAMING LEAGUE TIER 1,Tier 1,4,GEHGEH IS SUS,DL1SOd3roMns9u7AR6Rq,FEARLESS WARRIORS,tm_rgqdo8wje,0,0,0,12.67,12.666666666666666,1,3,50,"{""1"":0}","{""1"":14}","{""1"":14,""2"":20,""3"":4}","{""1"":21,""2"":4,""3"":25}",7,82,0,,,14,,,14,20,4,21,4,25,ƑW・GEHGEH,Class 1,10,100,0,110,0,0,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,4,LAYY,FNVSaoGphfbNRyR4k0W6,WICKED ENTITIES,tm_n96zqds0m,0,0,0,15,15,1,3,31,"{""1"":0}","{""1"":13}","{""1"":13,""2"":19,""3"":13}","{""1"":14,""2"":13,""3"":4}",16,83,0,,,13,,,13,19,13,14,13,4,ƐИ丨SWEET BOY,Class 1,0,62,-40,22,0,0,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,LAZY,Tmdfj4k7UPoE2wFXGHxJ,REMEDIUM INVICTUS,tm_kdh97vkx3,39,41.1,41.05263157894737,5.67,5.666666666666667,3,3,95,"{""1"":13,""2"":10,""3"":16}","{""1"":4,""2"":8,""3"":5}","{""1"":4,""2"":8,""3"":5}","{""1"":35,""2"":25,""3"":35}",4,1,13,10,16,4,8,5,4,8,5,35,25,35,水RDM・GODS,Class 1,15,190,0,205,13,13,16669,5556,29.5
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,LARRYCODM,IsJGFwRijyY55ezUgJMG,VORTEX ONE,tm_4oss9tizq,36,31.9,31.858407079646017,2,2,3,3,113,"{""1"":10,""2"":12,""3"":14}","{""1"":3,""2"":1,""3"":2}","{""1"":3,""2"":1,""3"":2}","{""1"":38,""2"":40,""3"":35}",1,2,10,12,14,3,1,2,3,1,2,38,40,35,LARRY.VRX,Class 1,60,226,0,286,12,12,14678,4893,19.5
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,POISON,QZIn6rAU2CGPFbGbQu4v,GOAT ESPORT,tm_ws9x2fl5b,30,34.5,34.48275862068966,6.33,6.333333333333333,3,3,87,"{""1"":9,""2"":6,""3"":15}","{""1"":1,""2"":14,""3"":4}","{""1"":1,""2"":14,""3"":4}","{""1"":32,""2"":16,""3"":39}",3,3,9,6,15,1,14,4,1,14,4,32,16,39,毒GOAT TOTO,Class 1,35,174,0,209,10,10,10916,3639,28.5
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,YAGAMI,Bx7S0iZlMNevEE4eXnqz,VORTEX ONE,tm_4oss9tizq,29,25.7,25.663716814159294,2,2,3,3,113,"{""1"":11,""2"":10,""3"":8}","{""1"":3,""2"":1,""3"":2}","{""1"":3,""2"":1,""3"":2}","{""1"":38,""2"":40,""3"":35}",1,4,11,10,8,3,1,2,3,1,2,38,40,35,QTR YAGA.VRX,Class 1,60,226,0,286,9.67,9.666666666666666,10384,3461,18.5
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,CODGOD,dqr1RKopXDu3zfgmOqcY,LEGIONARIES,tm_ffc044d9o,29,42.6,42.64705882352941,13.33,13.333333333333334,3,3,68,"{""1"":14,""2"":3,""3"":12}","{""1"":13,""2"":17,""3"":10}","{""1"":13,""2"":17,""3"":10}","{""1"":31,""2"":8,""3"":29}",8,5,14,3,12,13,17,10,13,17,10,31,8,29,LGN・CODGOD宗,Class 1,0,136,0,136,9.67,9.666666666666666,10077,3359,35.3
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,FATHERALI,lQ3oUgLHQF7EsyPL3mFJ,VORTEX ONE,tm_4oss9tizq,28,24.8,24.778761061946902,2,2,3,3,113,"{""1"":9,""2"":11,""3"":8}","{""1"":3,""2"":1,""3"":2}","{""1"":3,""2"":1,""3"":2}","{""1"":38,""2"":40,""3"":35}",1,6,9,11,8,3,1,2,3,1,2,38,40,35,FATHERALI.VRX,Class 1,60,226,0,286,9.33,9.333333333333334,13951,4650,14.9
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,PAGANINI,APlTtB3VKt0P7QlbaYHA,ENVY 7 ONE,tm_ubz3oae5j,28,30.4,30.434782608695656,7,7,3,3,92,"{""1"":10,""2"":10,""3"":8}","{""1"":5,""2"":9,""3"":7}","{""1"":5,""2"":9,""3"":7}","{""1"":30,""2"":26,""3"":36}",5,7,10,10,8,5,9,7,5,9,7,30,26,36,SIX.SVN,Class 1,5,184,0,189,9.33,9.333333333333334,10343,3448,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,MOVEMENT,zbgasCEzQ3XBmq26KwCr,DEVELOPERS,tm_w0a02yn8h,28,27.5,27.450980392156865,8.33,8.333333333333334,3,3,102,"{""1"":10,""2"":8,""3"":10}","{""1"":9,""2"":4,""3"":12}","{""1"":9,""2"":4,""3"":12}","{""1"":29,""2"":42,""3"":31}",2,8,10,8,10,9,4,12,9,4,12,29,42,31,MOVEMENT..DXV,Class 1,10,204,0,214,9.33,9.333333333333334,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,ODOGWU,EL0jkB2u1HR36UhBAUWa,DEVELOPERS,tm_w0a02yn8h,27,26.5,26.47058823529412,8.33,8.333333333333334,3,3,102,"{""1"":7,""2"":12,""3"":8}","{""1"":9,""2"":4,""3"":12}","{""1"":9,""2"":4,""3"":12}","{""1"":29,""2"":42,""3"":31}",2,9,7,12,8,9,4,12,9,4,12,29,42,31,GOATED•DXV,Class 1,10,204,0,214,9,9,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,SOG,B9K5pOOLE39QnCqnDNHY,ENVY 7 ONE,tm_ubz3oae5j,25,27.2,27.173913043478258,7,7,3,3,92,"{""1"":7,""2"":6,""3"":12}","{""1"":5,""2"":9,""3"":7}","{""1"":5,""2"":9,""3"":7}","{""1"":30,""2"":26,""3"":36}",5,10,7,6,12,5,9,7,5,9,7,30,26,36,SOG.SVN¹,Class 1,5,184,0,189,8.33,8.333333333333334,10762,3587,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,COLDSKI,ZMq7kz2SSMfPugtDW1dB,KYZON ESPORTS,tm_yvpteelv4,24,31.2,31.16883116883117,11.33,11.333333333333334,3,3,77,"{""1"":13,""2"":4,""3"":7}","{""1"":10,""2"":15,""3"":9}","{""1"":10,""2"":15,""3"":9}","{""1"":40,""2"":13,""3"":24}",7,11,13,4,7,10,15,9,10,15,9,40,13,24,ҞZ・COLDSKI,Class 1,0,154,0,154,8,8,11979,3993,25.4
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,GREY,Wxiw1DKhlXTXvayohYTt,REMEDIUM INVICTUS,tm_kdh97vkx3,24,25.3,25.263157894736842,5.67,5.666666666666667,3,3,95,"{""1"":9,""2"":6,""3"":9}","{""1"":4,""2"":8,""3"":5}","{""1"":4,""2"":8,""3"":5}","{""1"":35,""2"":25,""3"":35}",4,12,9,6,9,4,8,5,4,8,5,35,25,35,水RDM・GREY,Class 1,15,190,0,205,8,8,9656,3219,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,IDIVYNE,EUVvfZ1fKDe844RVNXE2,KYZON ESPORTS,tm_yvpteelv4,24,31.2,31.16883116883117,11.33,11.333333333333334,3,3,77,"{""1"":7,""2"":7,""3"":10}","{""1"":10,""2"":15,""3"":9}","{""1"":10,""2"":15,""3"":9}","{""1"":40,""2"":13,""3"":24}",7,13,7,7,10,10,15,9,10,15,9,40,13,24,KZ • DIVYNE,Class 1,0,154,0,154,8,8,8915,2972,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,DERAZ,pPvCKKzMoO9wgFzAq0sd,DEVELOPERS,tm_w0a02yn8h,24,23.5,23.52941176470588,8.33,8.333333333333334,3,3,102,"{""1"":6,""2"":12,""3"":6}","{""1"":9,""2"":4,""3"":12}","{""1"":9,""2"":4,""3"":12}","{""1"":29,""2"":42,""3"":31}",2,14,6,12,6,9,4,12,9,4,12,29,42,31,DERAZYT.DXV,Class 1,10,204,0,214,8,8,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,GAARA,frAw1ZokwwidsPGWguSM,ENVY 7 ONE,tm_ubz3oae5j,23,25,25,7,7,3,3,92,"{""1"":8,""2"":6,""3"":9}","{""1"":5,""2"":9,""3"":7}","{""1"":5,""2"":9,""3"":7}","{""1"":30,""2"":26,""3"":36}",5,15,8,6,9,5,9,7,5,9,7,30,26,36,GAARA.SVN¹,Class 1,5,184,0,189,7.67,7.666666666666667,8979,2993,23.6
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,JOZZY,FdJ3rIlmedcTFhzRruvA,DEVELOPERS,tm_w0a02yn8h,23,22.5,22.54901960784314,8.33,8.333333333333334,3,3,102,"{""1"":6,""2"":10,""3"":7}","{""1"":9,""2"":4,""3"":12}","{""1"":9,""2"":4,""3"":12}","{""1"":29,""2"":42,""3"":31}",2,16,6,10,7,9,4,12,9,4,12,29,42,31,BLADE.DXV,Class 1,10,204,0,214,7.67,7.666666666666667,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,GB CRYPTO,OxMhCUSkyAT0LrziaNDP,GOAT ESPORT,tm_ws9x2fl5b,22,25.3,25.287356321839084,6.33,6.333333333333333,3,3,87,"{""1"":11,""2"":4,""3"":7}","{""1"":1,""2"":14,""3"":4}","{""1"":1,""2"":14,""3"":4}","{""1"":32,""2"":16,""3"":39}",3,17,11,4,7,1,14,4,1,14,4,32,16,39,毒GOAT CRYPTO,Class 1,35,174,0,209,7.33,7.333333333333333,10058,3353,40.7
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,VOID,3WyN1vbWR1bis81ApvQz,KYZON ESPORTS,tm_yvpteelv4,22,28.6,28.57142857142857,11.33,11.333333333333334,3,3,77,"{""1"":16,""2"":2,""3"":4}","{""1"":10,""2"":15,""3"":9}","{""1"":10,""2"":15,""3"":9}","{""1"":40,""2"":13,""3"":24}",7,18,16,2,4,10,15,9,10,15,9,40,13,24,ҞZ・GOATৢঢ,Class 1,0,154,0,154,7.33,7.333333333333333,9280,3093,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,YACHTY,QlxRht8AflEsDsg74NSw,FAZE ICONS,62lUXdIP47pjzO65aTZm,22,44,44,8.33,8.333333333333334,3,3,50,"{""1"":4,""2"":10,""3"":8}","{""1"":12,""2"":7,""3"":6}","{""1"":12,""2"":7,""3"":6}","{""1"":9,""2"":25,""3"":16}",12,19,4,10,8,12,7,6,12,7,6,9,25,16,ҒZ YACHTY,Class 1,0,100,0,100,7.33,7.333333333333333,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,CHIKE,WP7wn4jjPa6n4busZVnT,GOAT ESPORT,tm_ws9x2fl5b,21,24.1,24.137931034482758,6.33,6.333333333333333,3,3,87,"{""1"":5,""2"":3,""3"":13}","{""1"":1,""2"":14,""3"":4}","{""1"":1,""2"":14,""3"":4}","{""1"":32,""2"":16,""3"":39}",3,20,5,3,13,1,14,4,1,14,4,32,16,39,毒GOAT THELMA,Class 1,35,174,0,209,7,7,8421,2807,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,SWAG,I0zrbJubS6A7RBMX0C3e,Narcissist,ukMz1QObm2RORWQOa9dc,21,38.2,38.18181818181819,6,6,3,3,55,"{""1"":4,""2"":9,""3"":8}","{""1"":15,""2"":2,""3"":1}","{""1"":15,""2"":2,""3"":1}","{""1"":16,""2"":19,""3"":20}",6,21,4,9,8,15,2,1,15,2,1,16,19,20,SWAG??口,Class 1,45,110,0,155,7,7,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,NAGDY,yFIWbCiDqV5ohHdVZoW9,VORTEX ONE,tm_4oss9tizq,20,17.7,17.699115044247787,2,2,3,3,113,"{""1"":8,""2"":7,""3"":5}","{""1"":3,""2"":1,""3"":2}","{""1"":3,""2"":1,""3"":2}","{""1"":38,""2"":40,""3"":35}",1,22,8,7,5,3,1,2,3,1,2,38,40,35,PYRAMID.VRX,Class 1,60,226,0,286,6.67,6.666666666666667,12031,4010,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,SUSMEDIC,qNv71p42rEEps23BrUvF,REMEDIUM INVICTUS,tm_kdh97vkx3,20,21.1,21.052631578947366,5.67,5.666666666666667,3,3,95,"{""1"":9,""2"":5,""3"":6}","{""1"":4,""2"":8,""3"":5}","{""1"":4,""2"":8,""3"":5}","{""1"":35,""2"":25,""3"":35}",4,23,9,5,6,4,8,5,4,8,5,35,25,35,水RDM・MEDIC,Class 1,15,190,0,205,6.67,6.666666666666667,8159,2720,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,NURUTA,UiCvqj6uu4EoGsvi2kLs,CIAO HUNTERS X,tm_twhkzzdmf,19,35.2,35.18518518518518,6.67,6.666666666666667,3,3,54,"{""1"":3,""2"":5,""3"":11}","{""1"":7,""2"":10,""3"":3}","{""1"":7,""2"":10,""3"":3}","{""1"":15,""2"":16,""3"":23}",10,24,3,5,11,7,10,3,7,10,3,15,16,23,LATINA.CHX,Class 1,15,108,0,123,6.33,6.333333333333333,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,TORUSKI,JS1VnLDlLbM6yIBFzo0u,SCARRED LEGION,aOLRuUnFkOKgu9xAtqHy,19,82.6,82.6086956521739,13.33,13.333333333333334,3,3,23,"{""1"":3,""2"":5,""3"":11}","{""1"":16,""2"":6,""3"":18}","{""1"":16,""2"":6,""3"":18}","{""1"":5,""2"":14,""3"":4}",16,25,3,5,11,16,6,18,16,6,18,5,14,4,DГ. ТОГЦメ,Class 1,0,46,0,46,6.33,6.333333333333333,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,MAUS,kUOdoGK7ff8eYeZgwvXq,FEARLESS WARRIORS,tm_rgqdo8wje,18,27.7,27.692307692307693,10.67,10.666666666666666,3,3,65,"{""1"":7,""2"":6,""3"":5}","{""1"":8,""2"":13,""3"":11}","{""1"":8,""2"":13,""3"":11}","{""1"":28,""2"":18,""3"":19}",9,26,7,6,5,8,13,11,8,13,11,28,18,19,ƑW・MAUS,Class 1,0,130,0,130,6,6,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,SAVAGE,Hq5gw6eD9HnU8lTr2RHZ,FEARLESS WARRIORS,tm_rgqdo8wje,18,27.7,27.692307692307693,10.67,10.666666666666666,3,3,65,"{""1"":6,""2"":5,""3"":7}","{""1"":8,""2"":13,""3"":11}","{""1"":8,""2"":13,""3"":11}","{""1"":28,""2"":18,""3"":19}",9,27,6,5,7,8,13,11,8,13,11,28,18,19,ƑW・SAVAGEYT,Class 1,0,130,0,130,6,6,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,REMO,dYruCjqNO7qAYaIBjTDt,Narcissist,ukMz1QObm2RORWQOa9dc,17,30.9,30.909090909090907,6,6,3,3,55,"{""1"":8,""2"":4,""3"":5}","{""1"":15,""2"":2,""3"":1}","{""1"":15,""2"":2,""3"":1}","{""1"":16,""2"":19,""3"":20}",6,28,8,4,5,15,2,1,15,2,1,16,19,20,口RÉRÉ,Class 1,45,110,0,155,5.67,5.666666666666667,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,TRYING,PoZ1r7UYNb4ferMN4h0R,ENVY 7 ONE,tm_ubz3oae5j,16,17.4,17.391304347826086,7,7,3,3,92,"{""1"":5,""2"":4,""3"":7}","{""1"":5,""2"":9,""3"":7}","{""1"":5,""2"":9,""3"":7}","{""1"":30,""2"":26,""3"":36}",5,29,5,4,7,5,9,7,5,9,7,30,26,36,TRYING.SVN,Class 1,5,184,0,189,5.33,5.333333333333333,7973,2658,22.3
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,POPE,EHyRjfeTvbYD9VvE9H1H,LEGIONARIES,tm_ffc044d9o,16,23.5,23.52941176470588,13.33,13.333333333333334,3,3,68,"{""1"":6,""2"":1,""3"":9}","{""1"":13,""2"":17,""3"":10}","{""1"":13,""2"":17,""3"":10}","{""1"":31,""2"":8,""3"":29}",8,30,6,1,9,13,17,10,13,17,10,31,8,29,LGN・USERX,Class 1,0,136,0,136,5.33,5.333333333333333,5574,1858,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,PHILIP MELO,gybDsWbwIY4s0wRh2Nj4,FEARLESS WARRIORS,tm_rgqdo8wje,16,24.6,24.615384615384617,10.67,10.666666666666666,3,3,65,"{""1"":9,""2"":2,""3"":5}","{""1"":8,""2"":13,""3"":11}","{""1"":8,""2"":13,""3"":11}","{""1"":28,""2"":18,""3"":19}",9,31,9,2,5,8,13,11,8,13,11,28,18,19,ƑW・MELO,Class 1,0,130,0,130,5.33,5.333333333333333,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,WINDIGO,Y3hmYqIvBg07ApvAvtRu,MAIN CHARACTERS OG,tm_mgol0xhrx,16,34.8,34.78260869565217,13.33,13.333333333333334,3,3,46,"{""1"":1,""2"":15,""3"":0}","{""1"":18,""2"":3,""3"":19}","{""1"":18,""2"":3,""3"":19}","{""1"":2,""2"":44,""3"":0}",11,32,1,15,0,18,3,19,18,3,19,2,44,0,MC丨WINDIGOAT,Class 1,15,92,0,107,5.33,5.333333333333333,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,STITCH,8M0lQ0cjSeQxSfwaOqQq,Findigo Mirage,DfsCHneTL900q2o2ZCT6,15,42.9,42.857142857142854,8,8,3,3,35,"{""1"":4,""2"":6,""3"":5}","{""1"":11,""2"":5,""3"":8}","{""1"":11,""2"":5,""3"":8}","{""1"":15,""2"":7,""3"":13}",14,33,4,6,5,11,5,8,11,5,8,15,7,13,ALICIA・¹F¡,Class 1,5,70,0,75,5,5,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,APOSTLE,L1LKfVKd47rwlshv2vY1,CIAO HUNTERS X,tm_twhkzzdmf,15,27.8,27.77777777777778,6.67,6.666666666666667,3,3,54,"{""1"":6,""2"":5,""3"":4}","{""1"":7,""2"":10,""3"":3}","{""1"":7,""2"":10,""3"":3}","{""1"":15,""2"":16,""3"":23}",10,34,6,5,4,7,10,3,7,10,3,15,16,23,CPT APYT.CHX,Class 1,15,108,0,123,5,5,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,NANAYAW,tX7GCLJJ61u8bLkRroBP,GOAT ESPORT,tm_ws9x2fl5b,14,16.1,16.091954022988507,6.33,6.333333333333333,3,3,87,"{""1"":7,""2"":3,""3"":4}","{""1"":1,""2"":14,""3"":4}","{""1"":1,""2"":14,""3"":4}","{""1"":32,""2"":16,""3"":39}",3,35,7,3,4,1,14,4,1,14,4,32,16,39,毒GOAT FAHH,Class 1,35,174,0,209,4.67,4.666666666666667,7317,2439,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,ISCO,Ju9oBCWQSs6kfDYixRZK,LEGIONARIES,tm_ffc044d9o,13,19.1,19.11764705882353,13.33,13.333333333333334,3,3,68,"{""1"":8,""2"":1,""3"":4}","{""1"":13,""2"":17,""3"":10}","{""1"":13,""2"":17,""3"":10}","{""1"":31,""2"":8,""3"":29}",8,36,8,1,4,13,17,10,13,17,10,31,8,29,ZN ISCO LGN,Class 1,0,136,0,136,4.33,4.333333333333333,5694,1898,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,SWAYZE,qefoLXaT9gaO2ycKQocy,Narcissist,ukMz1QObm2RORWQOa9dc,13,23.6,23.636363636363637,6,6,3,3,55,"{""1"":4,""2"":5,""3"":4}","{""1"":15,""2"":2,""3"":1}","{""1"":15,""2"":2,""3"":1}","{""1"":16,""2"":19,""3"":20}",6,37,4,5,4,15,2,1,15,2,1,16,19,20,口ISWAYZETT,Class 1,45,110,0,155,4.33,4.333333333333333,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,LUDGER,PQAripc5A3a7tOZ5qHrY,FEARLESS WARRIORS,tm_rgqdo8wje,13,20,20,10.67,10.666666666666666,3,3,65,"{""1"":6,""2"":5,""3"":2}","{""1"":8,""2"":13,""3"":11}","{""1"":8,""2"":13,""3"":11}","{""1"":28,""2"":18,""3"":19}",9,38,6,5,2,8,13,11,8,13,11,28,18,19,ZN LUDGER・ƑW,Class 1,0,130,0,130,4.33,4.333333333333333,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,JOJO,T2sK7jSZkJqKgLswvF1g,REMEDIUM INVICTUS,tm_kdh97vkx3,12,12.6,12.631578947368421,5.67,5.666666666666667,3,3,95,"{""1"":4,""2"":4,""3"":4}","{""1"":4,""2"":8,""3"":5}","{""1"":4,""2"":8,""3"":5}","{""1"":35,""2"":25,""3"":35}",4,39,4,4,4,4,8,5,4,8,5,35,25,35,水RDM・GADUS,Class 1,15,190,0,205,4,4,9454,3151,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,DONRUSKI,e0oR3lJ4tSBFjhWWp96W,FAZE ICONS,62lUXdIP47pjzO65aTZm,12,24,24,8.33,8.333333333333334,3,3,50,"{""1"":2,""2"":5,""3"":5}","{""1"":12,""2"":7,""3"":6}","{""1"":12,""2"":7,""3"":6}","{""1"":9,""2"":25,""3"":16}",12,40,2,5,5,12,7,6,12,7,6,9,25,16,ҒZ MERC,Class 1,0,100,0,100,4,4,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,DELETE,yXsVHpZGIDJoF3CpeME2,MAIN CHARACTERS OG,tm_mgol0xhrx,11,23.9,23.91304347826087,13.33,13.333333333333334,3,3,46,"{""1"":0,""2"":11,""3"":0}","{""1"":18,""2"":3,""3"":19}","{""1"":18,""2"":3,""3"":19}","{""1"":2,""2"":44,""3"":0}",11,41,0,11,0,18,3,19,18,3,19,2,44,0,MC丨IFɅ,Class 1,15,92,0,107,3.67,3.6666666666666665,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,SAMMY,CRgmZpi6YPL39TOInRBz,LEGIONARIES,tm_ffc044d9o,10,14.7,14.705882352941178,13.33,13.333333333333334,3,3,68,"{""1"":3,""2"":3,""3"":4}","{""1"":13,""2"":17,""3"":10}","{""1"":13,""2"":17,""3"":10}","{""1"":31,""2"":8,""3"":29}",8,42,3,3,4,13,17,10,13,17,10,31,8,29,LGN • SAMMY.ﻫ,Class 1,0,136,0,136,3.33,3.3333333333333335,5257,1752,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,DEMON,NiT6GePQhD8XyqSCmuMI,PREACHER X,tm_c0yc4xjf4,10,34.5,34.48275862068966,16,16,3,3,29,"{""1"":0,""2"":6,""3"":4}","{""1"":20,""2"":12,""3"":16}","{""1"":20,""2"":12,""3"":16}","{""1"":0,""2"":20,""3"":9}",15,43,0,6,4,20,12,16,20,12,16,0,20,9,PЯX・OLDMAN,Class 1,0,58,0,58,3.33,3.3333333333333335,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,FEEZYYT,l3vxxu4J4YVLLtpydbiX,MAIN CHARACTERS OG,tm_mgol0xhrx,10,21.7,21.73913043478261,13.33,13.333333333333334,3,3,46,"{""1"":1,""2"":9,""3"":0}","{""1"":18,""2"":3,""3"":19}","{""1"":18,""2"":3,""3"":19}","{""1"":2,""2"":44,""3"":0}",11,44,1,9,0,18,3,19,18,3,19,2,44,0,FEEZYYYT丨MC,Class 1,15,92,0,107,3.33,3.3333333333333335,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,LOVE,lEIbmv2Nb4W1hCF2WYdI,Findigo Mirage,DfsCHneTL900q2o2ZCT6,10,28.6,28.57142857142857,8,8,3,3,35,"{""1"":6,""2"":1,""3"":3}","{""1"":11,""2"":5,""3"":8}","{""1"":11,""2"":5,""3"":8}","{""1"":15,""2"":7,""3"":13}",14,45,6,1,3,11,5,8,11,5,8,15,7,13,LOVE・¹F¡,Class 1,5,70,0,75,3.33,3.3333333333333335,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,ITACHI,8GOX41vVXHYB1HR3LSNi,WICKED ENTITIES,tm_n96zqds0m,9,32.1,32.142857142857146,11.67,11.666666666666666,3,3,28,"{""1"":6,""2"":2,""3"":1}","{""1"":2,""2"":16,""3"":17}","{""1"":2,""2"":16,""3"":17}","{""1"":18,""2"":4,""3"":6}",13,46,6,2,1,2,16,17,2,16,17,18,4,6,ƐИ丨ITACHI,Class 1,20,56,0,76,3,3,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,ZEKE,9WSTxWXotyu8TnpA79Eg,WICKED ENTITIES,tm_n96zqds0m,9,32.1,32.142857142857146,11.67,11.666666666666666,3,3,28,"{""1"":6,""2"":1,""3"":2}","{""1"":2,""2"":16,""3"":17}","{""1"":2,""2"":16,""3"":17}","{""1"":18,""2"":4,""3"":6}",13,47,6,1,2,2,16,17,2,16,17,18,4,6,ƐИ丨ZYT,Class 1,20,56,0,76,3,3,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,YUJI,YL0iLlC8dGf636V5DLBo,FAZE ICONS,62lUXdIP47pjzO65aTZm,9,18,18,8.33,8.333333333333334,3,3,50,"{""1"":3,""2"":5,""3"":1}","{""1"":12,""2"":7,""3"":6}","{""1"":12,""2"":7,""3"":6}","{""1"":9,""2"":25,""3"":16}",12,48,3,5,1,12,7,6,12,7,6,9,25,16,ғz Arigxtoﻬ,Transferred In,0,100,0,100,3,3,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,SAYYID,UV54iNm4m2FaNnydcJiN,FEARLESS ULTIMATE,QXr3HX0HM3Rf35A0UKUN,9,42.9,42.857142857142854,16,16,3,3,21,"{""1"":1,""2"":0,""3"":8}","{""1"":14,""2"":19,""3"":15}","{""1"":14,""2"":19,""3"":15}","{""1"":3,""2"":1,""3"":17}",17,49,1,0,8,14,19,15,14,19,15,3,1,17,ƑW・SAYYID ঐ,Class 1,0,42,0,42,3,3,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,KWEKU,S0nVxhtza8Lcoeyu4hwb,CIAO HUNTERS X,tm_twhkzzdmf,9,16.7,16.666666666666664,6.67,6.666666666666667,3,3,54,"{""1"":2,""2"":4,""3"":3}","{""1"":7,""2"":10,""3"":3}","{""1"":7,""2"":10,""3"":3}","{""1"":15,""2"":16,""3"":23}",10,50,2,4,3,7,10,3,7,10,3,15,16,23,KWEKU.CHX,Class 1,15,108,0,123,3,3,0,0,0
MAJOR GAMING LEAGUE TIER 1,Tier 1,5,TOLU MARTINS,qiDPTJl18fmW4r6n11Pr,PREACHER X,tm_c0yc4xjf4,8,27.6,27.586206896551722,16,16,3,3,29,"{""1"":0,""2"":7,""3"":1}","{""1"":20,""2"":12,""3"":16}","{""1"":20,""2"":12,""3"":16}","{""1"":0,""2"":20,""3"":9}",15,51,0,7,1,20,12,16,20,12,16,0,20,9,PЯX・MARTINS,Class 1,0,58,0,58,2.67,2.6666666666666665,0,0,0
